file,GILS_cost,DBMEA_cost,GRASP_cost,GILS_time,DBMEA_time,GRASP_time,min_method,n,m,ratio1,ratio2,density,avg_clustering,mst_size,tsp_approx,edge_min,edge_max,edge_mean,edge_std,edge_var,edge_q25,edge_q75,between_min,between_max,between_mean,between_std,between_var,between_q25,between_q75,closeness_min,closeness_max,closeness_mean,closeness_std,closeness_var,closeness_q25,closeness_q75
line_60_8.tsp,23308.0,23498.0,36636.0,8.5910062789917,8.895066022872925,0.0705893039703369,GILS_cost,60,1830,0.03278688524590164,30.5,1.0338983050847457,0.25533673741854096,59,30972.0,0.0,551.0,169.99555555555557,122.0534945661224,14897.055535802469,69.0,252.0,0.017241379310344827,0.1721641313535497,0.08611484862038228,0.028755337528965256,0.0008268694364047176,0.07070112030746276,0.10207288917238264,0.00356065178032589,0.00795362631437045,0.006163008968038932,0.0014401803595563696,2.074119468051914e-06,0.004903590425531915,0.007398273833580086
line_60_9.tsp,19584.0,19674.0,55364.0,12.373029947280884,8.600708723068237,0.0708775520324707,GILS_cost,60,1830,0.03278688524590164,30.5,1.0338983050847457,0.27866266701267456,59,24358.0,0.0,597.0,206.58666666666667,150.15596425050856,22546.8136,82.0,317.0,0.017241379310344827,0.18698325729037607,0.08814707151057398,0.030772722251633012,0.0009469604347761496,0.07130595607343072,0.1060235665635598,0.0028335414465469216,0.006388046773495019,0.005004617593250851,0.0010487138599434335,1.0998007600374552e-06,0.004056601032004633,0.005935038446959617
line_70_0.tsp,28742.0,31948.0,52508.0,10.098930835723875,17.917710065841675,0.1113407611846923,GILS_cost,70,2485,0.028169014084507043,35.5,1.0289855072463767,0.27929374488039094,69,30498.0,0.0,693.0,238.5722448979592,173.74849958260168,30188.541107205336,93.0,362.0,0.014705882352941176,0.21947339080160205,0.07763242878059337,0.029003739692273857,0.0008412169161371821,0.06407723778385445,0.09175366196117954,0.002708006279434851,0.005656665027053615,0.00439123717386058,0.0010190105011236962,1.0383824014003665e-06,0.003487093909482631,0.005372581283749529
line_70_1.tsp,29583.0,31471.0,80503.0,18.573846340179443,17.868586540222168,0.1111164093017578,GILS_cost,70,2485,0.028169014084507043,35.5,1.0289855072463767,0.26882717036909776,69,66559.0,0.0,697.0,236.18979591836734,171.81025692802115,29518.76438567264,88.0,367.0,0.014705882352941176,0.1464790229304971,0.07487947317823117,0.02354068769777666,0.0005541639772842534,0.06305401814782613,0.08816895426797004,0.0026113613140067364,0.005454114299264881,0.004353364934296901,0.0008480191484283039,7.191364761010658e-07,0.003721899357989969,0.0052408822072524215
line_70_2.tsp,33228.0,32818.0,68598.0,16.704973220825195,18.054569959640503,0.1136600971221923,DBMEA_cost,70,2485,0.028169014084507043,35.5,1.0289855072463767,0.28430462359484643,69,37698.0,0.0,680.0,240.4391836734694,171.31195013938196,29347.784260558095,94.0,368.0,0.014705882352941176,0.16414844695973257,0.0789214878714389,0.025410059745608664,0.0006456711362754019,0.06545225472703861,0.09308307318470968,0.0027885548011639186,0.005388099328439794,0.004263519789702211,0.0008101404522055209,6.563275522997658e-07,0.003514246773848624,0.004950856440397899
line_70_3.tsp,32999.0,34481.0,59931.0,13.189301252365112,17.19459319114685,0.1146106719970703,GILS_cost,70,2485,0.028169014084507043,35.5,1.0289855072463767,0.2731362404401972,69,43281.0,0.0,665.0,222.98,159.39133208194585,25405.596742857142,92.0,335.0,0.014705882352941176,0.17231752309160728,0.07828086838443521,0.02855154424703484,0.0008151906788903882,0.06314727852214741,0.09334051376320407,0.0028881168640910804,0.005920205920205921,0.004663615219569046,0.0010090296466065088,1.0181408277308563e-06,0.0036446389789132794,0.005590213076237543
line_70_4.tsp,31235.0,35333.0,62253.0,13.49501371383667,18.365641593933105,0.1115908622741699,GILS_cost,70,2485,0.028169014084507043,35.5,1.0289855072463767,0.2754847068201511,69,55219.0,0.0,684.0,236.69673469387754,171.6369776935808,29459.252111786755,86.0,376.0,0.014705882352941176,0.1691597767264671,0.07841037777110545,0.026919124402653257,0.0007246392586055221,0.06469751630470669,0.09270818449027364,0.002730186364895343,0.005455839329485254,0.004333038006791736,0.0008279203799742639,6.854521555767295e-07,0.003662915276125305,0.0051960483127718405
line_70_5.tsp,37248.0,37742.0,62652.0,12.66460919380188,15.80559253692627,0.1106317043304443,GILS_cost,70,2485,0.028169014084507043,35.5,1.0289855072463767,0.2833114424945285,69,39156.0,0.0,676.0,242.79755102040815,174.65511389687114,30504.40881032903,87.0,359.0,0.014705882352941176,0.14678848572813638,0.07581278076515562,0.02480862928010393,0.0006154680867576299,0.06307175477892929,0.09457098798483106,0.0028896892537063406,0.005409219190968956,0.004220954577689644,0.0008278853740476455,6.853941925620099e-07,0.003540313435859443,0.0051614103721774164
line_70_6.tsp,32609.0,28809.0,60107.0,12.863229513168337,18.210033893585205,0.110544204711914,DBMEA_cost,70,2485,0.028169014084507043,35.5,1.0289855072463767,0.2642406534166221,69,46087.0,0.0,680.0,224.6477551020408,161.02125732736954,25927.84531128696,90.0,349.0,0.014705882352941176,0.19160376273668492,0.07501687766729744,0.026702280343231934,0.0007130117755285505,0.06156874411370233,0.09090978003971346,0.0026884862653419055,0.005706724009593913,0.004563713557010776,0.0008515731268143851,7.251767903124287e-07,0.0038032452755919635,0.0052324348870815985
line_70_7.tsp,32222.0,27024.0,60654.0,10.62793254852295,18.38846492767334,0.1113154888153076,DBMEA_cost,70,2485,0.028169014084507043,35.5,1.0289855072463767,0.2650147409655513,69,31392.0,0.0,666.0,219.9918367346939,157.79092837111466,24897.97707621824,82.0,339.0,0.014705882352941176,0.14503338275717675,0.07867314054396728,0.02589117915317937,0.00067035315794203,0.06560741318274614,0.09545802756141714,0.002955538421999486,0.005878343840517976,0.0046619463269849904,0.0008822256748730778,7.783221414052576e-07,0.0040681635394536194,0.00550999025583407
line_70_8.tsp,29237.0,29417.0,60193.0,14.731430053710938,16.235612392425537,0.1111681461334228,GILS_cost,70,2485,0.028169014084507043,35.5,1.0289855072463767,0.2525479164285875,69,25211.0,0.0,693.0,216.92612244897958,156.352557693213,24446.122297209495,83.0,330.0,0.014705882352941176,0.2752184639802648,0.07986402264982445,0.03844542665269357,0.0014780508305076412,0.05964762899065796,0.09431694397386119,0.0026994249051289073,0.006107816234398513,0.004783842293325821,0.001011180467770025,1.0224859383996064e-06,0.004120140920761927,0.005862368150412595
line_70_9.tsp,23578.0,24534.0,50950.0,11.306594848632812,15.69777512550354,0.1106774806976318,GILS_cost,70,2485,0.028169014084507043,35.5,1.0289855072463767,0.27188608419214505,69,72060.0,0.0,693.0,236.47918367346938,174.21379480791532,30350.446301374428,82.0,358.0,0.014705882352941176,0.19794949927004266,0.08132421220110675,0.0318450304632445,0.0010141059652049704,0.06554645087614619,0.09773016774365204,0.00245411865130175,0.005425381349268753,0.004372959946988844,0.0008548397301092413,7.307509641732406e-07,0.0037585986881178896,0.005102851825377454
line_80_0.tsp,44116.0,43370.0,93076.0,21.422058582305908,23.9788236618042,0.1656832695007324,DBMEA_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.26685420087804007,79,82206.0,0.0,794.0,263.62,190.00985329713825,36103.74435,101.0,406.25,0.01282051282051282,0.1334218634802524,0.06510435056011013,0.021354468800242058,0.0004560133377405115,0.053059281446392895,0.07657678775514318,0.0022624434389140274,0.005005702699277658,0.003936310697702637,0.0008192543047870325,6.71177615912084e-07,0.003277473590960425,0.004660406130710224
line_80_1.tsp,46890.0,48158.0,73692.0,18.236986875534058,24.5617949962616,0.1616842746734619,GILS_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.2644735107436963,79,54906.0,0.0,788.0,256.01375,183.32032023465786,33606.339810937505,103.0,382.25,0.01282051282051282,0.14746929151577273,0.06589771825789781,0.02117069607372951,0.0004481983722462262,0.05556994332830674,0.07814594352947211,0.00235736452613989,0.005205587770163416,0.004070463974229915,0.0008782830679075025,7.713811473730146e-07,0.00338084973236189,0.004898166743514208
line_80_2.tsp,47561.0,43415.0,84493.0,15.759841680526732,23.697723150253296,0.1651844978332519,DBMEA_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.2593958505563369,79,54435.0,0.0,761.0,244.0165625,174.13999946360283,30324.739413183597,99.0,370.0,0.01282051282051282,0.13964544311662622,0.06560975560706708,0.021066924490231717,0.00044381530747712483,0.05521006507633035,0.07689871866268949,0.0023626521518078777,0.005359202225086493,0.004247645605253513,0.0008727868040556467,7.617568053336697e-07,0.0034112737852957627,0.005023535299483087
line_80_3.tsp,43901.0,48665.0,82319.0,18.454696893692017,23.54796862602234,0.1627023220062255,GILS_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.247022912393469,79,62727.0,0.0,789.0,239.9834375,171.9637590109718,29571.534413183592,95.0,357.0,0.01282051282051282,0.14744988057791536,0.06876789673797354,0.02473238681454974,0.0006116909575445138,0.05368143685224918,0.08056091322911899,0.0023886553986635626,0.005514064354016891,0.0043444018328504756,0.0009355042982338833,8.751682920140706e-07,0.0035839077656796884,0.00513785614540048
line_80_4.tsp,34322.0,32076.0,107270.0,28.647213459014893,20.92099404335022,0.1662130355834961,DBMEA_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.25865745112742017,79,30474.0,0.0,775.0,248.1875,176.8896826944692,31289.95984375,102.75,370.0,0.01282051282051282,0.593119861741835,0.07515544112354627,0.06772446535436574,0.0045866032075346855,0.05477279096742756,0.07739698906449281,0.002509848773668827,0.005339280886726142,0.004184243717223041,0.0008952579594719407,8.014868139978629e-07,0.003400174992466317,0.005076963365333897
line_80_5.tsp,37775.0,44365.0,80487.0,15.331012725830078,21.795313596725464,0.1623885631561279,GILS_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.2582550883605582,79,79699.0,0.0,785.0,250.7378125,182.34599411617148,33250.06157021484,99.75,371.0,0.01282051282051282,0.17551009409335014,0.06933814123047163,0.02745674040585128,0.0007538725937143064,0.052874446583072554,0.0798892495507154,0.00219755765111686,0.005392859580858762,0.004188505297029578,0.0009735920689500894,9.478815167225156e-07,0.0032010653451222336,0.005165260275411987
line_80_6.tsp,38554.0,45538.0,116352.0,24.06847667694092,20.904661655426025,0.162663459777832,GILS_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.27159662746645036,79,38980.0,0.0,795.0,271.021875,195.4679469158163,38207.71827148437,101.75,425.0,0.01282051282051282,0.11348464985224153,0.0659837531260068,0.02041662247272697,0.0004168384731938599,0.05468941137617784,0.07868420203678375,0.0023895946763460374,0.00475960959151705,0.0037945545772910495,0.0007247020863570143,5.251931139702094e-07,0.003191661279896574,0.004470985811177943
line_80_7.tsp,48943.0,46335.0,95749.0,16.89296269416809,25.06234908103943,0.1636924743652343,DBMEA_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.27125157643900344,79,54847.0,0.0,769.0,255.5659375,182.16002244522835,33182.2737772461,103.0,379.0,0.01282051282051282,0.14499009452385395,0.06848180853061628,0.02655422587342409,0.0007051269117368254,0.05305002904092062,0.0773414399638169,0.0024989719419226267,0.0052691255919429065,0.0040890556188067405,0.00091965579346468,8.457667784531502e-07,0.0033475286620087766,0.00498634741397543
line_80_8.tsp,39222.0,37452.0,69946.0,11.982096433639526,20.40735244750977,0.1646530628204345,DBMEA_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.2915026515028659,79,41348.0,0.0,785.0,289.48625,207.75769795831272,43163.2610609375,109.0,453.0,0.01282051282051282,0.14744128922943645,0.06832758308585016,0.023685050493439486,0.0005609816168767781,0.05304793204448134,0.0815772817366522,0.002478042659974906,0.004423787658192407,0.003536328051271545,0.0006524984764957148,4.2575426182922885e-07,0.002948445063347728,0.004201457535232207
line_80_9.tsp,49533.0,49747.0,81711.0,15.524739980697632,23.091121196746823,0.1626219749450683,GILS_cost,80,3240,0.024691358024691357,40.5,1.0253164556962024,0.2789382004808115,79,73169.0,0.0,779.0,273.6059375,196.1470829562502,38473.678152246095,106.0,423.0,0.01282051282051282,0.13598837711209907,0.06812640809994644,0.024256188293621885,0.0005883626705356393,0.05501847264497206,0.07957477157420376,0.002451208538893543,0.004724032769239969,0.0037481535951422195,0.0006962629268040069,4.847820632416818e-07,0.0031612905130463448,0.004365522366513767
line_90_0.tsp,60579.0,59731.0,132701.0,24.80458354949951,42.30945658683777,0.2317657470703125,DBMEA_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.28209249027092803,89,75331.0,0.0,867.0,303.05555555555554,215.89948078323192,46612.58580246913,120.0,450.0,0.011363636363636364,0.12415161600312731,0.06137188361934719,0.018195231450651005,0.0003310664475427595,0.05126597254850867,0.07360244771731056,0.0021077560686796923,0.004396581534357556,0.0034249169218220133,0.0007217104399051701,5.208659590681142e-07,0.002718140177058331,0.004142862517679903
line_90_1.tsp,48028.0,41226.0,88994.0,23.071099042892456,38.88877487182617,0.2353074550628662,DBMEA_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.2646302745473209,89,82452.0,0.0,858.0,281.3664197530864,206.85173448040555,42787.6400575522,108.0,431.0,0.011363636363636364,0.15175710985341326,0.059980748635857416,0.019077723128733924,0.00036395951977662936,0.050794730415090035,0.0705998212255553,0.002060471361763208,0.004827511390757214,0.0037421744759878017,0.0008680175065892188,7.534543917453645e-07,0.0029790926456481556,0.004595808503458036
line_90_2.tsp,60294.0,61926.0,112956.0,23.299392223358154,37.96606469154358,0.2332689762115478,GILS_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.2798941712501793,89,81430.0,0.0,867.0,302.04148148148147,215.50870340255324,46444.00124224966,118.0,466.0,0.011363636363636364,0.09656084855046233,0.06087329296273764,0.017414758509097187,0.0003032738139301729,0.05107639855099866,0.074218311381033,0.002143235563261571,0.004334274861205805,0.0034215776800846603,0.0006837864457423124,4.675639033809044e-07,0.002781616982181715,0.004054032855011933
line_90_3.tsp,46758.0,53838.0,157598.0,35.14115619659424,49.93653845787048,0.2312221527099609,GILS_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.27027729302585046,89,93284.0,0.0,868.0,290.86567901234565,208.15261787506455,43327.51232824264,110.0,427.0,0.011363636363636364,0.13800665303788834,0.06013669940047463,0.01964204135465999,0.0003858097885781733,0.050421040742291263,0.06963320912655034,0.0021115065243179124,0.004643639778774914,0.003585249147830589,0.0007954614471852222,6.327589139580081e-07,0.002868992124756762,0.004435598065572071
line_90_4.tsp,54936.0,57484.0,131988.0,29.06755423545837,43.23076343536377,0.2359836101531982,GILS_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.27478111509064,89,59544.0,0.0,883.0,302.18666666666667,216.08756734364388,46693.836760493825,119.0,457.0,0.011363636363636364,0.13750200309121696,0.0619549558427876,0.02101890581110314,0.0004417944014960253,0.0494642688135591,0.07160001323317776,0.0020855790411023105,0.004366597978608576,0.0034267913450192846,0.000701379764322164,4.919335738006142e-07,0.0028001480683846618,0.004104882834336589
line_90_5.tsp,55730.0,57558.0,157350.0,35.47709774971008,36.32697463035584,0.2338573932647705,GILS_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.28828401797723496,89,69594.0,0.0,889.0,319.53827160493825,226.90898842732392,51487.68902911142,126.0,481.0,0.011363636363636364,0.1401590917224998,0.06184607944958721,0.020860993220020555,0.0004351810381257436,0.050519982006244746,0.07275062052756277,0.002192442232842292,0.004113134300767169,0.0032272364806880715,0.0006421286248118558,4.123291708027652e-07,0.002619834325384989,0.00388078641939834
line_90_6.tsp,48884.0,45916.0,128976.0,30.19144368171692,37.34899020195007,0.2323722839355468,DBMEA_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.2699896122537602,89,43838.0,0.0,888.0,297.6874074074074,211.91780159191455,44909.15463155007,120.0,452.0,0.011363636363636364,0.24206821220698804,0.06245282404333955,0.027013439179554462,0.000729725896307488,0.04983915006092429,0.07152702650181011,0.0022204480814330624,0.004410307234886026,0.003480548425648357,0.0007089932662762372,5.026714516250473e-07,0.00287256981028129,0.004059669061018061
line_90_7.tsp,51464.0,49038.0,124368.0,28.821121215820312,44.48333811759949,0.2325098514556884,DBMEA_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.23830806093458273,89,82432.0,0.0,862.0,249.93283950617283,181.71242898462603,33019.40684749276,102.0,365.0,0.011363636363636364,0.14974461474116252,0.05921417646403223,0.01983615159782707,0.00039347291021197737,0.048855607654091256,0.06949664056257626,0.0022383179920527135,0.00542352224253504,0.004239881026171258,0.000992304437496684,9.846680966756104e-07,0.0035314014129391317,0.00515673609832552
line_90_8.tsp,60845.0,65825.0,123373.0,28.28200602531433,39.74504995346069,0.2310578823089599,GILS_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.2826861702101479,89,84499.0,0.0,889.0,316.8101234567901,226.89483014581523,51481.26394689834,121.0,485.0,0.011363636363636364,0.15265014257485265,0.06419244742540373,0.026081227792046233,0.0006802304431406048,0.04918974822111888,0.07295974771646152,0.0021712083140201506,0.004137033421652024,0.003256213399449099,0.0006485065768649747,4.205607802371274e-07,0.0026246818239970752,0.0039136723614985255
line_90_9.tsp,60959.0,58315.0,118075.0,29.666181087493896,44.56393837928772,0.2299485206604004,DBMEA_cost,90,4095,0.02197802197802198,45.5,1.0224719101123596,0.2710182619469362,89,59535.0,0.0,875.0,293.4708641975309,209.5011211626061,43890.71976838896,117.0,434.0,0.011363636363636364,0.16037112502412557,0.06145319038916793,0.022279359434143373,0.0004963698567957532,0.05028964605421952,0.07337906991303812,0.002201063435142822,0.004578895920152287,0.0035594299920514764,0.0007974208034199248,6.358799377268784e-07,0.0028136997489756573,0.004375080999534748
